"","id","ar_typ_","county_1","region","ALAND","AWATER"
"1690","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1691","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1692","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1693","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1694","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1695","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1696","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1697","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1698","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1699","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1700","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1701","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1702","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1703","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1704","Multnomah-Outer","Outer","Multnomah","Portland Metro",7837455373,126207074
"1705","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1706","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1707","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1708","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1709","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1710","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1711","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1712","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1713","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1714","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1715","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1716","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1717","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1718","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1719","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1720","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1721","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1722","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1723","Multnomah-Fringe","Fringe","Multnomah","Portland Metro",7837455373,126207074
"1724","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1725","Multnomah-Inner","Inner","Multnomah","Portland Metro",7837455373,126207074
"1726","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1727","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1728","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1729","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1730","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1731","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1732","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1733","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1734","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1735","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1736","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1737","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1738","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1739","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1740","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1741","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1742","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1743","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1744","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1745","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1746","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1747","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1748","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1749","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1750","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1751","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1752","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1753","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1754","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1755","Coos-Inner","Inner","Coos","Southwest",32846296458,1783626345
"1756","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1757","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1758","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1759","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1760","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1761","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1762","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1763","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1764","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1765","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1766","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1767","Douglas-Fringe","Fringe","Douglas","Southwest",32846296458,1783626345
"1768","Grant-Outer","Outer","Grant","Northeast",76231954730,338603126
"1769","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1770","Douglas-Outer","Outer","Douglas","Southwest",32846296458,1783626345
"1771","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1772","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1773","Jackson-Outer","Outer","Jackson","Southwest",32846296458,1783626345
"1774","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1775","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1776","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1777","Jackson-Inner","Inner","Jackson","Southwest",32846296458,1783626345
"1778","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1779","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1780","Benton-Outer","Outer","Benton","Willamette Valley",26303551596,535237434
"1781","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1782","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1783","Jackson-Inner","Inner","Jackson","Southwest",32846296458,1783626345
"1784","Jackson-Inner","Inner","Jackson","Southwest",32846296458,1783626345
"1785","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1786","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1787","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1788","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1789","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1790","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1791","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1792","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1793","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1794","Malheur-Outer","Outer","Malheur","Southeast",88327640728,1422765901
"1795","Malheur-Fringe","Fringe","Malheur","Southeast",88327640728,1422765901
"1796","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1797","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1798","Lane-Fringe","Fringe","Lane","Willamette Valley",26303551596,535237434
"1799","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1800","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1801","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1802","Jackson-Outer","Outer","Jackson","Southwest",32846296458,1783626345
"1803","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1804","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1805","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1806","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1807","Jackson-Outer","Outer","Jackson","Southwest",32846296458,1783626345
"1808","Jackson-Outer","Outer","Jackson","Southwest",32846296458,1783626345
"1809","Lane-Inner","Inner","Lane","Willamette Valley",26303551596,535237434
"1810","Lane-Fringe","Fringe","Lane","Willamette Valley",26303551596,535237434
"1811","Lane-Fringe","Fringe","Lane","Willamette Valley",26303551596,535237434
"1812","Lane-Outer","Outer","Lane","Willamette Valley",26303551596,535237434
"1813","Lane-Fringe","Fringe","Lane","Willamette Valley",26303551596,535237434
"1814","Jackson-Outer","Outer","Jackson","Southwest",32846296458,1783626345
"1815","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1816","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1817","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1818","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1819","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1820","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1821","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1822","Douglas-Fringe","Fringe","Douglas","Southwest",32846296458,1783626345
"1823","Douglas-Fringe","Fringe","Douglas","Southwest",32846296458,1783626345
"1824","Douglas-Fringe","Fringe","Douglas","Southwest",32846296458,1783626345
"1825","Wasco-Center","Center","Wasco","Northeast",76231954730,338603126
"1826","Wasco-Center","Center","Wasco","Northeast",76231954730,338603126
"1827","Union-Inner","Inner","Union","Northeast",76231954730,338603126
"1828","Lane-Fringe","Fringe","Lane","Willamette Valley",26303551596,535237434
"1829","Lane-Fringe","Fringe","Lane","Willamette Valley",26303551596,535237434
"1830","Marion-Center","Center","Marion","Willamette Valley",26303551596,535237434
"1831","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1832","Yamhill-Outer","Outer","Yamhill","Willamette Valley",26303551596,535237434
"1833","Yamhill-Inner","Inner","Yamhill","Willamette Valley",26303551596,535237434
"1834","Klamath-Fringe","Fringe","Klamath","Southeast",88327640728,1422765901
"1835","Klamath-Fringe","Fringe","Klamath","Southeast",88327640728,1422765901
"1836","Klamath-Fringe","Fringe","Klamath","Southeast",88327640728,1422765901
"1837","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1838","Marion-Center","Center","Marion","Willamette Valley",26303551596,535237434
"1839","Lake-Inner","Inner","Lake","Southeast",88327640728,1422765901
"1840","Klamath-Fringe","Fringe","Klamath","Southeast",88327640728,1422765901
"1841","Sherman-Outer","Outer","Sherman","Northeast",76231954730,338603126
"1842","Baker-Fringe","Fringe","Baker","Northeast",76231954730,338603126
"1843","Jefferson-Fringe","Fringe","Jefferson","Northeast",76231954730,338603126
"1844","Jefferson-Outer","Outer","Jefferson","Northeast",76231954730,338603126
"1845","Gilliam-Fringe","Fringe","Gilliam","Northeast",76231954730,338603126
"1846","Gilliam-Fringe","Fringe","Gilliam","Northeast",76231954730,338603126
"1847","Union-Outer","Outer","Union","Northeast",76231954730,338603126
"1848","Union-Center","Center","Union","Northeast",76231954730,338603126
"1849","Klamath-Center","Center","Klamath","Southeast",88327640728,1422765901
"1850","Josephine-Fringe","Fringe","Josephine","Southwest",32846296458,1783626345
"1851","Yamhill-Center","Center","Yamhill","Willamette Valley",26303551596,535237434
"1852","Yamhill-Center","Center","Yamhill","Willamette Valley",26303551596,535237434
"1853","Klamath-Inner","Inner","Klamath","Southeast",88327640728,1422765901
"1854","Klamath-Outer","Outer","Klamath","Southeast",88327640728,1422765901
"1855","Klamath-Center","Center","Klamath","Southeast",88327640728,1422765901
"1856","Klamath-Fringe","Fringe","Klamath","Southeast",88327640728,1422765901
"1857","Klamath-Fringe","Fringe","Klamath","Southeast",88327640728,1422765901
"1858","Klamath-Fringe","Fringe","Klamath","Southeast",88327640728,1422765901
"1859","Klamath-Outer","Outer","Klamath","Southeast",88327640728,1422765901
"1860","Klamath-Inner","Inner","Klamath","Southeast",88327640728,1422765901
"1861","Klamath-Center","Center","Klamath","Southeast",88327640728,1422765901
"1862","Klamath-Center","Center","Klamath","Southeast",88327640728,1422765901
"1863","Klamath-Inner","Inner","Klamath","Southeast",88327640728,1422765901
"1864","Tillamook-Inner","Inner","Tillamook","North Coast",9245287925,1890452492
"1865","Tillamook-Inner","Inner","Tillamook","North Coast",9245287925,1890452492
"1866","Tillamook-Fringe","Fringe","Tillamook","North Coast",9245287925,1890452492
"1867","Tillamook-Fringe","Fringe","Tillamook","North Coast",9245287925,1890452492
"1868","Yamhill-Center","Center","Yamhill","Willamette Valley",26303551596,535237434
"1869","Curry-Inner","Inner","Curry","Southwest",32846296458,1783626345
